 Run	    Fitness	                                                                                                                                                                                                Solution	    Fitness	                                                                                                                                                                                           Next_Solution
  57	        254	000000000032189c0032189c000019000000000000000000000000000032189c0000190000000000003219000019190000321900000019000032189c0000000000191900003219000032189c003219000000190000321900000000000000000000321900	        230	0000000000001900000000000000190000000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900003219000032190000191900003219000000000000001900000000000000000000321900
  57	        230	0000000000001900000000000000190000000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900003219000032190000191900003219000000000000001900000000000000000000321900	        286	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c000000000032190000000000000000000019190000001900003219000032189c003219000000000000001900000000000000000000321900
  58	        286	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c000000000032190000000000000000000019190000001900003219000032189c003219000000000000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  58	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        273	00000000000019000032189c0032189c00191900000000000032189c00321900000019000000000000000000000000000032190000000000000000000019190000001900003219000032189c003219000000000000001900000000000000000000321900
  58	        273	00000000000019000032189c0032189c00191900000000000032189c00321900000019000000000000000000000000000032190000000000000000000019190000001900003219000032189c003219000000000000001900000000000000000000321900	        267	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c00000000003219000032189c000000000019190000191900003219000032189c003219000000000000001900000000000000000000191900
  58	        267	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c00000000003219000032189c000000000019190000191900003219000032189c003219000000000000001900000000000000000000191900	        259	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000019190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  58	        259	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000019190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        259	00000000000019000032189c0032189c00000000000000000032189c0032190000321900000000000032189c0000000000321900000019000032190000321900000019000032190000191900003219000032189c00001900000000000000000000321900
  58	        259	00000000000019000032189c0032189c00000000000000000032189c0032190000321900000000000032189c0000000000321900000019000032190000321900000019000032190000191900003219000032189c00001900000000000000000000321900	        286	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c000000000032190000000000000000000019190000001900003219000032189c003219000000000000001900000000000000000000321900
  59	        286	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c000000000032190000000000000000000019190000001900003219000032189c003219000000000000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  59	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        275	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0032189c0032190000000000000000000000190000001900003219000032189c003219000019190000001900000000000000000000000000
  59	        275	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0032189c0032190000000000000000000000190000001900003219000032189c003219000019190000001900000000000000000000000000	        256	00000000000019000032189c0032189c00000000000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  59	        256	00000000000019000032189c0032189c00000000000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        233	00000000000019000032189c0032189c0032189c000000000032189c00321900000019000000000000000000000000000000190000000000000000000019190000001900003219000032189c00321900000000000032189c000000000000000000321900
  59	        233	00000000000019000032189c0032189c0032189c000000000032189c00321900000019000000000000000000000000000000190000000000000000000019190000001900003219000032189c00321900000000000032189c000000000000000000321900	        207	00000000000019000032189c000000000000000000000000003219000032190000001900000000000032189c000000000032190000000000000000000019190000001900003219000032189c0032189c00000000000019000032189c0000000000321900
  59	        207	00000000000019000032189c000000000000000000000000003219000032190000001900000000000032189c000000000032190000000000000000000019190000001900003219000032189c0032189c00000000000019000032189c0000000000321900	        286	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c000000000032190000000000000000000019190000001900003219000032189c003219000000000000001900000000000000000000321900
  60	        286	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c000000000032190000000000000000000019190000001900003219000032189c003219000000000000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
